0.409333,1.385
0.41,1.395
0.410667,1.406
0.411333,1.403
0.412,1.383
0.412667,1.39
0.413333,1.4
0.414,1.403
0.414667,1.393
0.415333,1.393
0.416,1.39
0.416667,1.39
0.417333,1.403
0.418,1.398
0.418667,1.388
0.419333,1.393
0.42,1.403
0.420667,1.406
0.421333,1.395
0.422,1.395
0.422667,1.4
0.423333,1.395
0.424,1.406
0.424667,1.408
0.425333,1.398
0.426,1.39
0.426667,1.4
0.427333,1.411
0.428,1.403
0.428667,1.395
0.429333,1.4
0.43,1.4
0.430667,1.406
0.431333,1.395
0.432,1.395
0.432667,1.4
0.433333,1.398
0.434,1.406
0.434667,1.406
0.435333,1.393
0.436,1.385
0.436667,1.403
0.437333,1.408
0.438,1.393
0.438667,1.39
0.439333,1.395
0.44,1.393
0.440667,1.4
0.441333,1.403
0.442,1.388
0.442667,1.385
0.443333,1.395
0.444,1.395
0.444667,1.395
0.445333,1.395
0.446,1.385
0.446667,1.385
0.447333,1.395
0.448,1.398
0.448667,1.385
0.449333,1.383
0.45,1.385
0.450667,1.398
0.451333,1.385
0.452,1.383
0.452667,1.385
0.453333,1.385
0.454,1.388
0.454667,1.395
0.455333,1.388
0.456,1.375
0.456667,1.385
0.457333,1.395
0.458,1.388
0.458667,1.38
0.459333,1.385
0.46,1.383
0.460667,1.39
0.461333,1.395
0.462,1.377
0.462667,1.372
0.463333,1.383
0.464,1.395
0.464667,1.38
0.465333,1.375
0.466,1.385
0.466667,1.377
0.467333,1.39
0.468,1.393
0.468667,1.37
0.469333,1.375
0.47,1.39
0.470667,1.39
0.471333,1.377
0.472,1.375
0.472667,1.375
0.473333,1.383
0.474,1.383
0.474667,1.39
0.475333,1.377
0.476,1.37
0.476667,1.383
0.477333,1.395
0.478,1.388
0.478667,1.375
0.479333,1.385
0.48,1.388
0.480667,1.388
0.481333,1.398
0.482,1.385
0.482667,1.377
0.483333,1.393
0.484,1.395
0.484667,1.39
0.485333,1.388
0.486,1.395
0.486667,1.393
0.487333,1.395
0.488,1.398
0.488667,1.395
0.489333,1.39
0.49,1.395
0.490667,1.408
0.491333,1.398
0.492,1.388
0.492667,1.395
0.493333,1.406
0.494,1.406
0.494667,1.395
0.495333,1.395
0.496,1.393
0.496667,1.395
0.497333,1.406
0.498,1.403
0.498667,1.395
0.499333,1.388
0.5,1.403
0.500667,1.413
0.501333,1.403
0.502,1.39
0.502667,1.395
0.503333,1.4
0.504,1.4
0.504667,1.403
0.505333,1.398
0.506,1.385
0.506667,1.4
0.507333,1.411
0.508,1.4
0.508667,1.39
0.509333,1.395
0.51,1.408
0.510667,1.4
0.511333,1.4
0.512,1.4
0.512667,1.395
0.513333,1.398
0.514,1.408
0.514667,1.411
0.515333,1.395
0.516,1.393
0.516667,1.406
0.517333,1.418
0.518,1.406
0.518667,1.403
0.519333,1.406
0.52,1.403
0.520667,1.413
0.521333,1.416
0.522,1.406
0.522667,1.395
0.523333,1.411
0.524,1.418
0.524667,1.411
0.525333,1.395
0.526,1.406
0.526667,1.408
0.527333,1.406
0.528,1.408
0.528667,1.4
0.529333,1.393
0.53,1.406
0.530667,1.418
0.531333,1.406
0.532,1.398
0.532667,1.406
0.533333,1.408
0.534,1.406
0.534667,1.408
0.535333,1.406
0.536,1.4
0.536667,1.4
0.537333,1.418
0.538,1.408
0.538667,1.398
0.539333,1.403
0.54,1.413
0.540667,1.406
0.541333,1.406
0.542,1.406
0.542667,1.4
0.543333,1.398
0.544,1.416
0.544667,1.406
0.545333,1.39
0.546,1.395
0.546667,1.411
0.547333,1.408
0.548,1.4
0.548667,1.4
0.549333,1.393
0.55,1.395
0.550667,1.413
0.551333,1.406
0.552,1.385
0.552667,1.393
0.553333,1.406
0.554,1.398
0.554667,1.4
0.555333,1.398
0.556,1.393
0.556667,1.395
0.557333,1.406
0.558,1.398
0.558667,1.383
0.559333,1.395
0.56,1.398
0.560667,1.395
0.561333,1.406
0.562,1.388
0.562667,1.385
0.563333,1.395
0.564,1.406
0.564667,1.388
0.565333,1.385
0.566,1.393
0.566667,1.393
0.567333,1.398
0.568,1.398
0.568667,1.377
0.569333,1.383
0.57,1.398
0.570667,1.39
0.571333,1.393
0.572,1.39
0.572667,1.383
0.573333,1.385
0.574,1.395
0.574667,1.39
0.575333,1.377
0.576,1.388
0.576667,1.4
0.577333,1.4
0.578,1.39
0.578667,1.39
0.579333,1.395
0.58,1.39
0.580667,1.403
0.581333,1.398
0.582,1.385
0.582667,1.39
0.583333,1.4
0.584,1.4
0.584667,1.398
0.585333,1.4
0.586,1.388
0.586667,1.403
0.587333,1.413
0.588,1.4
0.588667,1.39
0.589333,1.395
0.59,1.411
0.590667,1.4
0.591333,1.403
0.592,1.4
0.592667,1.395
0.593333,1.398
0.594,1.411
0.594667,1.411
0.595333,1.39
0.596,1.398
0.596667,1.413
0.597333,1.411
0.598,1.406
0.598667,1.406
0.599333,1.398
0.6,1.406
0.600667,1.416
0.601333,1.406
0.602,1.395
0.602667,1.4
0.603333,1.416
0.604,1.406
0.604667,1.406
0.605333,1.406
0.606,1.4
0.606667,1.403
0.607333,1.418
0.608,1.406
0.608667,1.393
0.609333,1.398
0.61,1.413
0.610667,1.406
0.611333,1.4
0.612,1.406
0.612667,1.398
0.613333,1.4
0.614,1.411
0.614667,1.411
0.615333,1.39
0.616,1.395
0.616667,1.411
0.617333,1.411
0.618,1.398
0.618667,1.403
0.619333,1.395
0.62,1.4
0.620667,1.411
0.621333,1.411
0.622,1.398
0.622667,1.39
0.623333,1.406
0.624,1.411
0.624667,1.398
0.625333,1.398
0.626,1.406
0.626667,1.406
0.627333,1.403
0.628,1.406
0.628667,1.403
0.629333,1.395
0.63,1.398
0.630667,1.413
0.631333,1.403
0.632,1.39
0.632667,1.398
0.633333,1.413
0.634,1.411
0.634667,1.406
0.635333,1.406
0.636,1.395
0.636667,1.411
0.637333,1.418
0.638,1.406
0.638667,1.395
0.639333,1.4
0.64,1.406
0.640667,1.406
0.641333,1.406
0.642,1.395
0.642667,1.39
0.643333,1.403
0.644,1.406
0.644667,1.395
0.645333,1.393
0.646,1.398
0.646667,1.398
0.647333,1.403
0.648,1.403
0.648667,1.39
0.649333,1.388
0.65,1.398
0.650667,1.395
0.651333,1.388
0.652,1.385
0.652667,1.385
0.653333,1.383
0.654,1.395
0.654667,1.395
0.655333,1.377
0.656,1.383
0.656667,1.395
0.657333,1.39
0.658,1.383
0.658667,1.385
0.659333,1.38
0.66,1.38
0.660667,1.395
0.661333,1.385
0.662,1.38
0.662667,1.385
0.663333,1.383
0.664,1.388
0.664667,1.39
0.665333,1.377
0.666,1.372
0.666667,1.383
0.667333,1.393
0.668,1.38
0.668667,1.37
0.669333,1.377
0.67,1.38
0.670667,1.375
0.671333,1.385
0.672,1.372
0.672667,1.37
0.673333,1.383
0.674,1.383
0.674667,1.372
0.675333,1.375
0.676,1.37
0.676667,1.372
0.677333,1.385
0.678,1.375
0.678667,1.365
0.679333,1.372
0.68,1.385
0.680667,1.38
0.681333,1.377
0.682,1.375
0.682667,1.372
0.683333,1.375
0.684,1.383
0.684667,1.377
0.685333,1.365
0.686,1.372
0.686667,1.377
0.687333,1.383
0.688,1.383
0.688667,1.37
0.689333,1.372
0.69,1.385
0.690667,1.383
0.691333,1.372
0.692,1.377
0.692667,1.375
0.693333,1.375
0.694,1.388
0.694667,1.385
0.695333,1.375
0.696,1.383
0.696667,1.388
0.697333,1.388
0.698,1.393
0.698667,1.393
0.699333,1.385
0.7,1.395
0.700667,1.398
0.701333,1.393
0.702,1.383
0.702667,1.39
0.703333,1.395
0.704,1.395
0.704667,1.398
0.705333,1.395
0.706,1.383
0.706667,1.398
0.707333,1.403
0.708,1.393
0.708667,1.398
0.709333,1.39
0.71,1.393
0.710667,1.4
0.711333,1.398
0.712,1.385
0.712667,1.393
0.713333,1.406
0.714,1.398
0.714667,1.398
0.715333,1.398
0.716,1.393
0.716667,1.395
0.717333,1.406
0.718,1.4
0.718667,1.388
0.719333,1.395
0.72,1.4
0.720667,1.406
0.721333,1.398
0.722,1.398
0.722667,1.393
0.723333,1.395
0.724,1.403
0.724667,1.406
0.725333,1.388
0.726,1.393
0.726667,1.406
0.727333,1.398
0.728,1.398
0.728667,1.398
0.729333,1.393
0.73,1.393
0.730667,1.403
0.731333,1.403
0.732,1.383
0.732667,1.39
0.733333,1.403
0.734,1.403
0.734667,1.393
0.735333,1.398
0.736,1.395
0.736667,1.395
0.737333,1.413
0.738,1.4
0.738667,1.393
0.739333,1.4
0.74,1.403
0.740667,1.403
0.741333,1.408
0.742,1.395
0.742667,1.393
0.743333,1.406
0.744,1.408
0.744667,1.398
0.745333,1.398
0.746,1.406
0.746667,1.406
0.747333,1.408
0.748,1.403
0.748667,1.395
0.749333,1.39
0.75,1.403
0.750667,1.413
0.751333,1.4
0.752,1.395
0.752667,1.406
0.753333,1.406
0.754,1.408
0.754667,1.406
0.755333,1.398
0.756,1.393
0.756667,1.406
0.757333,1.418
0.758,1.398
0.758667,1.403
0.759333,1.411
0.76,1.406
0.760667,1.416
0.761333,1.416
0.762,1.403
0.762667,1.395
0.763333,1.411
0.764,1.413
0.764667,1.4
0.765333,1.4
0.766,1.406
0.766667,1.411
0.767333,1.406
0.768,1.406
0.768667,1.406
0.769333,1.4
0.77,1.406
0.770667,1.416
0.771333,1.408
0.772,1.398
0.772667,1.406
0.773333,1.406
0.774,1.413
0.774667,1.413
0.775333,1.395
0.776,1.398
0.776667,1.413
0.777333,1.408
0.778,1.406
0.778667,1.406
0.779333,1.398
0.78,1.4
0.780667,1.416
0.781333,1.406
0.782,1.39
0.782667,1.395
0.783333,1.411
0.784,1.408
0.784667,1.395
0.785333,1.403
0.786,1.395
0.786667,1.398
0.787333,1.413
0.788,1.4
0.788667,1.39
0.789333,1.4
0.79,1.408
0.790667,1.4
0.791333,1.403
0.792,1.4
0.792667,1.393
0.793333,1.406
0.794,1.416
0.794667,1.406
0.795333,1.398
0.796,1.406
0.796667,1.411
0.797333,1.413
0.798,1.416
0.798667,1.398
0.799333,1.398
0.8,1.413
0.800667,1.411
0.801333,1.395
0.802,1.403
0.802667,1.398
0.803333,1.395
0.804,1.406
0.804667,1.398
0.805333,1.385
0.806,1.393
0.806667,1.403
0.807333,1.398
0.808,1.393
0.808667,1.393
0.809333,1.385
0.81,1.388
0.810667,1.395
0.811333,1.388
0.812,1.375
0.812667,1.383
0.813333,1.395
0.814,1.39
0.814667,1.38
0.815333,1.377
0.816,1.38
0.816667,1.38
0.817333,1.39
0.818,1.39
0.818667,1.375
0.819333,1.377
0.82,1.393
0.820667,1.395
0.821333,1.377
0.822,1.377
0.822667,1.383
0.823333,1.377
0.824,1.388
0.824667,1.385
0.825333,1.372
0.826,1.37
0.826667,1.383
0.827333,1.385
0.828,1.372
0.828667,1.375
0.829333,1.38
0.83,1.375
0.830667,1.385
0.831333,1.385
0.832,1.372
0.832667,1.367
0.833333,1.383
0.834,1.39
0.834667,1.372
0.835333,1.372
0.836,1.383
0.836667,1.383
0.837333,1.385
0.838,1.388
0.838667,1.377
0.839333,1.37
0.84,1.39
0.840667,1.39
0.841333,1.375
0.842,1.375
0.842667,1.383
0.843333,1.383
0.844,1.39
0.844667,1.383
0.845333,1.377
0.846,1.372
0.846667,1.393
0.847333,1.39
0.848,1.38
0.848667,1.377
0.849333,1.38
0.85,1.383
0.850667,1.393
0.851333,1.393
0.852,1.38
0.852667,1.375
0.853333,1.39
0.854,1.395
0.854667,1.383
0.855333,1.383
0.856,1.393
0.856667,1.39
0.857333,1.398
0.858,1.398
0.858667,1.383
0.859333,1.383
0.86,1.398
0.860667,1.408
0.861333,1.395
0.862,1.39
0.862667,1.398
0.863333,1.406
0.864,1.406
0.864667,1.398
0.865333,1.393
0.866,1.388
0.866667,1.4
0.867333,1.411
0.868,1.393
0.868667,1.388
0.869333,1.4
0.87,1.403
0.870667,1.4
0.871333,1.4
0.872,1.4
0.872667,1.395
0.873333,1.398
0.874,1.413
0.874667,1.4
0.875333,1.393
0.876,1.406
0.876667,1.406
0.877333,1.408
0.878,1.411
0.878667,1.395
0.879333,1.393
0.88,1.406
0.880667,1.411
0.881333,1.398
0.882,1.4
0.882667,1.4
0.883333,1.4
0.884,1.411
0.884667,1.411
0.885333,1.395
0.886,1.393
0.886667,1.411
0.887333,1.406
0.888,1.398
0.888667,1.398
0.889333,1.403
0.89,1.398
0.890667,1.408
0.891333,1.408
0.892,1.395
0.892667,1.395
0.893333,1.411
0.894,1.408
0.894667,1.398
0.895333,1.398
0.896,1.406
0.896667,1.398
0.897333,1.411
0.898,1.411
0.898667,1.393
0.899333,1.398
0.9,1.413
0.900667,1.411
0.901333,1.403
0.902,1.403
0.902667,1.398
0.903333,1.398
0.904,1.411
0.904667,1.4
0.905333,1.388
0.906,1.39
0.906667,1.398
0.907333,1.395
0.908,1.395
0.908667,1.393
0.909333,1.383
0.91,1.395
0.910667,1.403
0.911333,1.39
0.912,1.375
0.912667,1.388
0.913333,1.388
0.914,1.385
0.914667,1.385
0.915333,1.377
0.916,1.375
0.916667,1.393
0.917333,1.39
0.918,1.375
0.918667,1.375
0.919333,1.383
0.92,1.385
0.920667,1.38
0.921333,1.385
0.922,1.37
0.922667,1.37
0.923333,1.385
0.924,1.383
0.924667,1.37
0.925333,1.37
0.926,1.377
0.926667,1.372
0.927333,1.375
0.928,1.375
0.928667,1.37
0.929333,1.365
0.93,1.385
0.930667,1.383
0.931333,1.37
0.932,1.372
0.932667,1.377
0.933333,1.38
0.934,1.377
0.934667,1.377
0.935333,1.377
0.936,1.37
0.936667,1.383
0.937333,1.385
0.938,1.38
0.938667,1.367
0.939333,1.383
0.94,1.385
0.940667,1.383
0.941333,1.39
0.942,1.377
0.942667,1.375
0.943333,1.39
0.944,1.398
0.944667,1.385
0.945333,1.383
0.946,1.393
0.946667,1.393
0.947333,1.395
0.948,1.395
0.948667,1.383
0.949333,1.38
0.95,1.393
0.950667,1.4
0.951333,1.39
0.952,1.377
0.952667,1.388
0.953333,1.4
0.954,1.395
0.954667,1.393
0.955333,1.39
0.956,1.385
0.956667,1.395
0.957333,1.403
0.958,1.395
0.958667,1.383
0.959333,1.395
0.96,1.398
0.960667,1.395
0.961333,1.403
0.962,1.393
0.962667,1.385
0.963333,1.4
0.964,1.403
0.964667,1.39
0.965333,1.393
0.966,1.398
0.966667,1.4
0.967333,1.395
0.968,1.406
0.968667,1.393
0.969333,1.39
0.97,1.406
0.970667,1.411
0.971333,1.4
0.972,1.39
0.972667,1.395
0.973333,1.406
0.974,1.403
0.974667,1.4
0.975333,1.403
0.976,1.4
0.976667,1.408
0.977333,1.418
0.978,1.406
0.978667,1.395
0.979333,1.411
0.98,1.411
0.980667,1.406
0.981333,1.406
0.982,1.406
0.982667,1.398
0.983333,1.403
0.984,1.416
0.984667,1.406
0.985333,1.4
0.986,1.408
0.986667,1.411
0.987333,1.411
0.988,1.411
0.988667,1.398
0.989333,1.398
0.99,1.408
0.990667,1.416
0.991333,1.406
0.992,1.393
0.992667,1.406
0.993333,1.383
0.994,1.388
0.994667,1.426
0.995333,1.431
0.996,1.431
0.996667,1.434
0.997333,1.421
0.998,1.418
0.998667,1.421
0.999333,1.416
1,1.416
1.000667,1.418
1.001333,1.406
1.002,1.395
1.002667,1.408
1.003333,1.411
1.004,1.406
1.004667,1.408
1.005333,1.395
1.006,1.393
1.006667,1.406
1.007333,1.403
1.008,1.393
1.008667,1.393
1.009333,1.403
1.01,1.403
1.010667,1.406
1.011333,1.406
1.012,1.393
1.012667,1.39
1.013333,1.403
1.014,1.403
1.014667,1.393
1.015333,1.39
1.016,1.398
1.016667,1.4
1.017333,1.406
1.018,1.4
1.018667,1.39
1.019333,1.385
1.02,1.398
1.020667,1.406
1.021333,1.393
1.022,1.39
1.022667,1.395
1.023333,1.395
1.024,1.393
1.024667,1.393
1.025333,1.385
1.026,1.383
1.026667,1.395
1.027333,1.406
1.028,1.385
1.028667,1.383
1.029333,1.393
1.03,1.393
1.030667,1.388
1.031333,1.388
1.032,1.385
1.032667,1.383
1.033333,1.39
1.034,1.398
1.034667,1.393
1.035333,1.383
1.036,1.385
1.036667,1.403
1.037333,1.398
1.038,1.39
1.038667,1.393
1.039333,1.39
1.04,1.393
1.040667,1.398
1.041333,1.393
1.042,1.383
1.042667,1.393
1.043333,1.406
1.044,1.403
1.044667,1.39
1.045333,1.39
1.046,1.395
1.046667,1.395
1.047333,1.406
1.048,1.393
1.048667,1.383
1.049333,1.39
1.05,1.398
1.050667,1.393
1.051333,1.39
1.052,1.385
1.052667,1.383
1.053333,1.395
1.054,1.403
1.054667,1.39
1.055333,1.383
1.056,1.393
1.056667,1.395
1.057333,1.39
1.058,1.39
1.058667,1.39
1.059333,1.39
1.06,1.39
1.060667,1.395
1.061333,1.39
1.062,1.377
1.062667,1.388
1.063333,1.403
1.064,1.398
1.064667,1.388
1.065333,1.393
1.066,1.39
1.066667,1.395
1.067333,1.406
1.068,1.39
1.068667,1.38
1.069333,1.395
1.07,1.395
1.070667,1.393
1.071333,1.39
1.072,1.393
1.072667,1.39
1.073333,1.398
1.074,1.406
1.074667,1.393
1.075333,1.38
1.076,1.39
